id,repo_name,filename,line_number,column_number,issue_text,code,severity,confidence,cwe,found_by_count,all_sources,source,tool_issue_id,tool_test_name,combined_tool_ids,is_duplicate
3653,edwardpopoola_flutterwave-python,edwardpopoola_flutterwave-python/flutterwave/utils.py,77,0,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher such as AES with a block size of 128 bits. When using a block cipher, use a modern mode of operation that also provides authentication, such as GCM.","        blockSize = 8
        padDiff = blockSize - (len(plainText) % blockSize)
        cipher = DES3.new(md5Key, DES3.MODE_ECB)

        plainText = ""{}{}"".format(plainText, """".join(chr(padDiff) * padDiff))
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,,semgrep:python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,False
3654,edwardpopoola_flutterwave-python,edwardpopoola_flutterwave-python/flutterwave/utils.py,93,0,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher such as AES with a block size of 128 bits. When using a block cipher, use a modern mode of operation that also provides authentication, such as GCM.","        md5Key = ""{}{}"".format(md5Key, md5Key[0:8])

        cipher = DES3.new(md5Key, DES3.MODE_ECB)

        decrypted = cipher.decrypt(base64.b64decode(ciphertext))
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,,semgrep:python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,False
3655,eruina_laffka,eruina_laffka/app/configuration.py,27,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    #dont modify below
    import binascii, os, hashlib
    user=hashlib.sha224(user.encode('utf-8')).hexdigest()
    password=hashlib.sha224(password.encode('utf-8')).hexdigest()
    #secret_key = binascii.hexlify(os.urandom(24))
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash|semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3656,eruina_laffka,eruina_laffka/app/routes.py,61,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    address_salt=address+configuration.Configuration.salt
    address_salt=address_salt.encode()
    address_hash=hashlib.sha224(address_salt).hexdigest()[0:9]
    address=address.replace('\n', '|')
    address = re.sub('[^A-Za-z0-9:_-|]', '', address)
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3657,eruina_laffka,eruina_laffka/app/routes.py,105,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","        user=user.encode('utf-8')
        password=password.encode('utf-8')
        user=hashlib.sha224(user).hexdigest()
        password=hashlib.sha224(password).hexdigest()
        if((user==configuration.Configuration.user) and (password==configuration.Configuration.password)):
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash|semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3658,eruina_laffka,eruina_laffka/app/routes.py,108,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","        password=hashlib.sha224(password).hexdigest()
        if((user==configuration.Configuration.user) and (password==configuration.Configuration.password)):
            session['adminkey']=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()
            #print (session)
            return redirect ('/c')
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3659,eruina_laffka,eruina_laffka/app/routes.py,116,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        abort(404)
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        abort(404)
    session['adminkey']=''
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3660,eruina_laffka,eruina_laffka/app/routes.py,125,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        return redirect('/login')
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        return redirect('/login')

",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3661,eruina_laffka,eruina_laffka/app/routes.py,149,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        abort(404)
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        abort(404)
    data = request.form
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3662,eruina_laffka,eruina_laffka/app/routes.py,163,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        abort(404)
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        abort(404)
    data = request.form
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3663,eruina_laffka,eruina_laffka/app/routes.py,180,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        abort(404)
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        abort(404)
    database=Database()
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3664,eruina_laffka,eruina_laffka/app/routes.py,189,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        abort(404)
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        abort(404)
    database=Database()
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3712,fbenke_BeamPay,fbenke_BeamPay/account/serializers.py,83,0,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,"        '''
        while True:
            username = sha_constructor(str(random.random())).hexdigest()[:5]
            try:
                User.objects.get(username__iexact=username)
",MEDIUM,MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,,semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,False
3729,freshlimestudio_django-privat24,freshlimestudio_django-privat24/privat24/integration.py,87,0,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,"    def build_signature(self, payment):
        test_str = (""%s%s"" % (payment.encode('utf-8'), self.password))
        return sha1(md5(test_str).hexdigest()).hexdigest()

    def handle_request(self, request):
",MEDIUM,MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,,semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,False
3730,fsiwi-hka_coffeesale,fsiwi-hka_coffeesale/httpsclient.py,45,0,"'ssl.wrap_socket()' is deprecated. This function creates an insecure socket without server name indication or hostname matching. Instead, create an SSL context using 'ssl.SSLContext()' and use that to wrap a socket.","    def connect(self):
        sock = socket.create_connection((self.host, self.port))
        self.sock = ssl.wrap_socket(sock, keyfile=self.key_file, certfile=self.cert_file, cert_reqs=self.cert_reqs, ca_certs=self.ca_certs)
        if self.cert_reqs & ssl.CERT_REQUIRED:
            cert = self.sock.getpeercert()
",MEDIUM,MEDIUM,CWE-326: Inadequate Encryption Strength,1,semgrep,semgrep,python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,,semgrep:python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,False
3743,intelligenia_django-virtual-pos,intelligenia_django-virtual-pos/djangovirtualpos/models.py,2672,0,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher such as AES with a block size of 128 bits. When using a block cipher, use a modern mode of operation that also provides authentication, such as GCM.","
        # Generar clave de firma con 3DES y IV igual a ocho bytes con cero
        des3_obj = DES3.new(encryption_key, DES3.MODE_CBC, b""\x00"" * 8)
        signature_key = des3_obj.encrypt(operation_number)

",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,,semgrep:python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,False
3785,johnchuks_ravepay-python-sdk,johnchuks_ravepay-python-sdk/ravepaypysdk/utils/encryption.py,29,0,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher such as AES with a block size of 128 bits. When using a block cipher, use a modern mode of operation that also provides authentication, such as GCM.","    to_add = len(plain_text) % block_size
    pad_diff = block_size - to_add
    cipher = DES3.new(encrypted_key, DES3.MODE_ECB)
    plain_text = ""{}{}"".format(plain_text, """".join(chr(pad_diff) * pad_diff))
    encrypted = base64.b64encode(cipher.encrypt(plain_text))
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,,semgrep:python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,False
3786,jsbitcoin_bpp-client,jsbitcoin_bpp-client/lib/interface.py,378,0,"'ssl.wrap_socket()' is deprecated. This function creates an insecure socket without server name indication or hostname matching. Instead, create an SSL context using 'ssl.SSLContext()' and use that to wrap a socket.","        if self.use_ssl:
            try:
                s = ssl.wrap_socket(s,
                                    ssl_version=ssl.PROTOCOL_SSLv3,
                                    cert_reqs=ssl.CERT_REQUIRED,
                                    ca_certs= (temporary_path if is_new else cert_path),
                                    do_handshake_on_connect=True)
            except ssl.SSLError, e:
                print_error(""SSL error:"", self.host, e)
",MEDIUM,MEDIUM,CWE-326: Inadequate Encryption Strength,1,semgrep,semgrep,python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,,semgrep:python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated|semgrep:python.lang.security.audit.weak-ssl-version.weak-ssl-version,False
3821,mozvat_PaymentBOT,mozvat_PaymentBOT/lib/requests/packages/urllib3/util/ssl_.py,131,0,"'ssl.wrap_socket()' is deprecated. This function creates an insecure socket without server name indication or hostname matching. Instead, create an SSL context using 'ssl.SSLContext()' and use that to wrap a socket.","                        ca_certs=None, server_hostname=None,
                        ssl_version=None):
        return wrap_socket(sock, keyfile=keyfile, certfile=certfile,
                           ca_certs=ca_certs, cert_reqs=cert_reqs,
                           ssl_version=ssl_version)
",MEDIUM,MEDIUM,CWE-326: Inadequate Encryption Strength,1,semgrep,semgrep,python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,,semgrep:python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,False
